username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-11-02 18:44;0;0;""Jika Tradisi Petik Laut atau Larung Sesaji dituduh menjadi sebab utama bencana alam, logika warasnya setiap tahun pasti terjadi gempa bumi, tsunami, tanah longsor, angin puting beliung, banjir bandang, dll, karena… https://www.instagram.com/p/Bo3_AwPh8ys/?igshid=awmg9vo4mbls …";;;;"1190595654382436352";https://twitter.com/LesBumiSantri/status/1190595654382436352
;2019-11-02 17:50;0;0;"Kapan selesainya itu jalan, berasa gempa bumi terus euy";;;;"1190582054221565953";https://twitter.com/revihusna/status/1190582054221565953
;2019-11-02 17:11;0;0;"Simulasi Bencana Gempa Bumi https://www.youtube.com/watch?v=YEvqEMoMeX8&feature=share …";;;;"1190572081597034496";https://twitter.com/Nofri_Yandr4/status/1190572081597034496
;2019-11-02 16:54;0;0;"ya allah dah la bilik hujung dunia, berdua dgn rumet pulak tu...memasing membuta ini kalau gempa bumi ke apa ke semua tak dengar.";;;;"1190567918074880000";https://twitter.com/trblsomequeen_/status/1190567918074880000
;2019-11-02 16:35;2;9;"Waaahhh menarik ni! Dah lama tak ke Bengkulu. Tapi masa saya pergi dulu pun saya sukarelawan bencana. Masa itu gempa bumi, tahun 2000 kalau tak silap. Masa itu ikut Persatuan Bulan Sabit tolong mangsa di situ. https://twitter.com/arieparikesit/status/1190562290807951360 …";;;;"1190562962106286080";https://twitter.com/PopPelangi/status/1190562962106286080
;2019-11-02 15:52;1;1;"Gk jadi, nti klo luh nyanyi yg ada gempa bumi Suara ambyaarr";;;;"1190552168664711169";https://twitter.com/jinggan_l/status/1190552168664711169
;2019-11-02 15:37;0;0;"@ Pantai Kairatu Seram Bagian Barat-Maluku Tengah#Saat Gempa Bumi Tgl.26 September 2019 pkl 08.30 wit#Tanah Terbelah lebarnya 1.5 meter skarang menjadi Pusat Wariwisata#inilah Saksi Bisu Gempa Bumi Skala 6.8 SR pic.twitter.com/7FU5egfrrB";;@;#Saat #Tanah #inilah;"1190548408072671232";https://twitter.com/BnspLsp/status/1190548408072671232
;2019-11-02 14:46;0;0;"Tubir antar emak2 bojo bule merajai temlen..... emang gitu kalau emak2 berantem. Gempa bumi dah!";;;;"1190535640540012545";https://twitter.com/dardopr/status/1190535640540012545
;2019-11-02 14:19;0;1;"Itu kenapa juga harus ada kegiatan amal pakai acara joget-jogetan. Baru saja gempa bumi berkurang intensitasnya sudah joget-jogetan. Apa kalin memesan gempa bumi kembali lagi ?";;;;"1190528763781533696";https://twitter.com/RandiSyakir26/status/1190528763781533696
;2019-11-02 14:10;0;0;"Gempa bumi dan update status adalah hal yg tidak bs dipisahkan # AnuNgawur";;;#;"1190526519443017729";https://twitter.com/Nganuuuu/status/1190526519443017729
;2019-11-02 14:03;0;0;"Binatang Ngengat tidak dapat terbang selama gempa bumi.";;;;"1190524855491256320";https://twitter.com/SeputarInfoo/status/1190524855491256320
;2019-11-02 13:37;7;12;"Tujak itu artinya “tumbuk” Kak! Karena, pembuatan kopi awalnya dilakukan dgn cara ditumbuk scra tradisional oleh 33 petani kopi terdampak bencana gempabumi yang tergabung dalam Kelompok Tani Bumi Lestari," terang Kak @ riyanti1411 # pedoeliindonesia # kopitujak # lombokpic.twitter.com/BZm1zkQYFX";;@;# # #;"1190518397890514944";https://twitter.com/hum_initiative/status/1190518397890514944
